1A7X,8.499059915542603
 1BXO,36.81173920631409
 1BZL,54.02662801742554
 1CPI,41.06482911109924
 1E9W,9.659752130508423
 1EHL,11.587133169174194
 1ESV,2.6541378498077393
 1FKD,4.1652491092681885
 1FKI,1.5649008750915527
 1FKJ,2.5398850440979004
 1FKL,41.55199313163757
 1HHY-A,9.764141082763672
 1KEG,17.698050022125244
 1KHR,2.7558419704437256
 1MIK,8.2747061252594
 1MRL,60.675220012664795
 1NMK,17.716341972351074
 1NSG,1.1723048686981201
 1NT1,55.78174591064453
 1NWX,12.554124116897583
 1OKX-C,53.15067791938782
 1OSF,11.346668004989624
 1PFE,242.51151299476624
 1PKF,1.435459852218628
 1QPF,8.771100997924805
 1QPL,5.797405004501343
 1QZ5,50.273990869522095
 1QZ6,58.859105825424194
 1S22,26.015854835510254
 1SKX,3.532128095626831
 1TPS,59.09487700462341
 1WAW,22.2878098487854
 1WUA,44.5582959651947
 1XS7,38.37296390533447
 1XVR-D,7.073922872543335
 1YET,2.603159189224243
 1YND,110.31068301200867
 1YXQ,138.40290117263794
 2ASM,171.6090579032898
 2ASO,68.6374900341034
 2ASP,95.91249799728394
 2C6H,6.015603065490723
 2C7X,1.2349998950958252
 2CV3,351.6350648403168
 2DG4,7.737893104553223
 2F3E,39.22997212409973
 2F3F,57.41048789024353
 2GPL,56.72391605377197
 2IYA,6.27046799659729
 2IYF,8.526232957839966
 2OTJ,4.757866144180298
 2PH8,26.785135984420776
 2Q0R,6.375438928604126
 2QZK,29.592718839645386
 2VYP,152.47463202476501
 2VZM,1.3479838371276855
 2WEA,13.287492990493774
 2WHW,23.383073091506958
 2XBK,71.80086207389832
 3ABA,6.225800037384033
 3AVJ-D,7.699063777923584
 3DV1,54.60236096382141
 3DV5,41.851938009262085
 3E7A,55.23723912239075
 3EKS,4.667565822601318
 3I6O,69.54650902748108
 3K5C,42.8868350982666
 3KEE,5.438692808151245
 3M6G,6.548620939254761
 3RQD-D,3.053560972213745
 3WDC,8.696485996246338
 3WNF-C,3.0646679401397705
 4GM9,66.57137203216553
 4GVU,45.28886604309082
 4JNA-H,90.31304788589478
 4KEL,81.0290629863739
 4M6E-A,13.14834189414978
 4MNW,259.9578559398651
 AAGGAG10,4.789862871170044
 ACOPUF,1.1680619716644287
 ADEZIU,18.48095703125
 AFUTOL,1.9298498630523682
 AGAJIB,1.5920159816741943
 AJILUA,1.3191628456115723
 BAMGOL10,1.7985711097717285
 BANROX,7.337083101272583
 BARYOI,2.283123016357422
 BAYSOJ,0.7406201362609863
 BIHYAS10,3.0848729610443115
 CAMVES01,1.0596668720245361
 CAPINC,0.6673672199249268
 CAZVEF,0.8507530689239502
 CHMADP,1.0589139461517334
 COFKAK,7.110764026641846
 CPDPSC,3.3850719928741455
 CUQYUI,6.054044008255005
 CUZQUJ,1.8367769718170166
 CYDECO,0.5002918243408203
 DAFKUR,2.0614829063415527
 DAZGEQ01,1.3449690341949463
 DEMHUY01,0.813378095626831
 DEMJAG10,0.4138829708099365
 DETHAL,1.2082760334014893
 DEWCOY,2.743001937866211
 DOVXUI,2.0699219703674316
 DOZWUL,1.3550539016723633
 DUBQUN,1.3502960205078125
 DUPKEE,3.6861929893493652
 DUVGOQ10,3.6208600997924805
 DZCDON,0.6105380058288574
 FIMKAO,4.271458864212036
 FIWZEQ,1.3959691524505615
 FOKCUE,2.6503539085388184
 GLSARM,1.254918098449707
 GOBSIZ,0.767509937286377
 GOKREE,1.1716761589050293
 GUGWOV,4.048797845840454
 HEBHUR,2.2964820861816406
 HEBLIJ,2.1006879806518555
 HEGNEO,2.4266810417175293
 HEGNOY,1.2871439456939697
 HETJIA,1.2992348670959473
 HTENTX10,1.8312368392944336
 IDUZEN,6.44517183303833
 IHOYEJ,0.8019609451293945
 IWUGUC,22.3219051361084
 JECWIY,2.4928131103515625
 JEFHEH,0.9854080677032471
 JELTID,1.9442501068115234
 JILWEG,3.9411189556121826
 JOKNEC,1.6297600269317627
 JOKPAA,1.7751069068908691
 KEPNAU,8.366031885147095
 KETVAG10,0.5412218570709229
 KEYBOH,29.938136100769043
 KICVUN,0.838263988494873
 KIHWII,0.722559928894043
 KIVDIC,1.4868531227111816
 KUFPUW,35.24547505378723
 LENPEA,1.3990609645843506
 MOSFEG,1.0113730430603027
 MUCYIT,2.3311879634857178
 MUZZEM,1.093369960784912
 NAFJEJ,5.0311198234558105
 NAWLUT,1.000680923461914
 NENXOT,2.55092191696167
 NIYNIS,0.7631549835205078
 NUJDEB,3.4275929927825928
 OCERET,1.9807319641113281
 OCUPAD,1.1287169456481934
 ODETEW,1.6237928867340088
 PAWXUG,1.0808420181274414
 PEZNAJ,6.181214094161987
 PIKZEO,1.0155589580535889
 PIZYIH,1.3713271617889404
 POGLIH,6.220065116882324
 POTTEY,1.3141140937805176
 POVVIF,0.8370018005371094
 POWYEG,2.55281400680542
 PUSLAQ,0.9390120506286621
 QEDJOA,0.9910612106323242
 QIQYEU,2.44516921043396
 QIRRUE,3.6358821392059326
 QODWEM,1.1471869945526123
 QOSNAN,2.0843708515167236
 RIVLUE,7.932038068771362
 RIWYAX,1.1594388484954834
 RUTXUZ,0.8625500202178955
 SAFVOM,15.467988967895508
 SAVXUI,0.5512070655822754
 SOTGOX,0.8793230056762695
 SUMMOC,1.1435050964355469
 SUQJET,1.7122070789337158
 TALZUC,1.9476680755615234
 TEGXEI,1.6499290466308594
 TENBOD,0.6433670520782471
 TERSIS,1.3211300373077393
 TETMOU,0.5183408260345459
 TIHMUS,1.3542609214782715
 UDAWIG,3.4199228286743164
 UGONEJ,1.547154188156128
 UNDECO,1.7211520671844482
 UZUKUW,3.134739875793457
 VAWTAQ,8.595999956130981
 VENZOD,0.8541169166564941
 VEVHAF,1.674915075302124
 VORZEH,1.0204448699951172
 WACYAB,0.9712719917297363
 WAPHUR,2.016848087310791
 WATDIE,1.0506939888000488
 WECCAI,0.39287781715393066
 WECCUC01,1.2994880676269531
 WECKIY,0.39139795303344727
 WIFNEF,0.9454631805419922
 WIGLUT,0.6649031639099121
 WISCUW01,0.4846000671386719
 WUBGAB,2.077263116836548
 WUMSON,5.229919910430908
 WURVEL,1.1841168403625488
 XETJUC,1.1297760009765625
 YACWIK,6.903098106384277
 YARFON,0.6810569763183594
 YAZKOZ,0.3259859085083008
 YITZIK,1.2022910118103027
 YIWHOB01,1.4306769371032715
 YUPHIA,0.8546350002288818
 ZOYJEC,1.7420580387115479
 ZZZMZM01,0.9835150241851807